County,State,variable,estimate,Sex,Age,Employment
Ripley, Indiana,B23001_108,17,Female,22 to 24 years,Unemployed Civilian
Ripley, Indiana,B23001_109,120,Female,22 to 24 years,Not in labor force
Ripley, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Ripley, Indiana,B23001_114,506,Female,25 to 29 years,Employed Civilian
Ripley, Indiana,B23001_115,54,Female,25 to 29 years,Unemployed Civilian
Ripley, Indiana,B23001_116,179,Female,25 to 29 years,Not in labor force
Ripley, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Ripley, Indiana,B23001_121,665,Female,30 to 34 years,Employed Civilian
Ripley, Indiana,B23001_122,2,Female,30 to 34 years,Unemployed Civilian
Ripley, Indiana,B23001_123,93,Female,30 to 34 years,Not in labor force
Ripley, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Ripley, Indiana,B23001_128,1256,Female,35 to 44 years,Employed Civilian
Ripley, Indiana,B23001_129,50,Female,35 to 44 years,Unemployed Civilian
Ripley, Indiana,B23001_130,414,Female,35 to 44 years,Not in labor force
Ripley, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Ripley, Indiana,B23001_135,1486,Female,45 to 54 years,Employed Civilian
Ripley, Indiana,B23001_136,20,Female,45 to 54 years,Unemployed Civilian
Ripley, Indiana,B23001_137,530,Female,45 to 54 years,Not in labor force
Ripley, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Ripley, Indiana,B23001_142,747,Female,55 to 59 years,Employed Civilian
Ripley, Indiana,B23001_143,6,Female,55 to 59 years,Unemployed Civilian
Ripley, Indiana,B23001_144,437,Female,55 to 59 years,Not in labor force
Ripley, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Ripley, Indiana,B23001_149,213,Female,60 and 61 years,Employed Civilian
Ripley, Indiana,B23001_150,0,Female,60 and 61 years,Unemployed Civilian
Ripley, Indiana,B23001_151,149,Female,60 and 61 years,Not in labor force
Ripley, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Ripley, Indiana,B23001_156,197,Female,62 to 64 years,Employed Civilian
Ripley, Indiana,B23001_157,0,Female,62 to 64 years,Unemployed Civilian
Ripley, Indiana,B23001_158,265,Female,62 to 64 years,Not in labor force
Ripley, Indiana,B23001_161,147,Female,65 to 69 years,Employed
Ripley, Indiana,B23001_162,0,Female,65 to 69 years,Unemployed
Ripley, Indiana,B23001_163,529,Female,65 to 69 years,Not in labor force
Ripley, Indiana,B23001_166,162,Female,70 to 74 years,Employed
Ripley, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
Ripley, Indiana,B23001_168,589,Female,70 to 74 years,Not in labor force
Ripley, Indiana,B23001_171,69,Female,75 years and over,Employed
Ripley, Indiana,B23001_172,0,Female,75 years and over,Unemployed
Ripley, Indiana,B23001_173,1138,Female,75 years and over,Not in labor force
Rush, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
Rush, Indiana,B23001_007,136,Male,16 to 19 years,Employed Civilian
Rush, Indiana,B23001_008,7,Male,16 to 19 years,Unemployed Civilian
Rush, Indiana,B23001_009,345,Male,16 to 19 years,Not in labor force
Rush, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Rush, Indiana,B23001_014,212,Male,20 and 21 years,Employed Civilian
Rush, Indiana,B23001_015,34,Male,20 and 21 years,Unemployed Civilian
Rush, Indiana,B23001_016,58,Male,20 and 21 years,Not in labor force
Rush, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
Rush, Indiana,B23001_021,167,Male,22 to 24 years,Employed Civilian
Rush, Indiana,B23001_022,13,Male,22 to 24 years,Unemployed Civilian
Rush, Indiana,B23001_023,14,Male,22 to 24 years,Not in labor force
Rush, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Rush, Indiana,B23001_028,382,Male,25 to 29 years,Employed Civilian
Rush, Indiana,B23001_029,23,Male,25 to 29 years,Unemployed Civilian
Rush, Indiana,B23001_030,46,Male,25 to 29 years,Not in labor force
Rush, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
Rush, Indiana,B23001_035,376,Male,30 to 34 years,Employed Civilian
Rush, Indiana,B23001_036,16,Male,30 to 34 years,Unemployed Civilian
Rush, Indiana,B23001_037,36,Male,30 to 34 years,Not in labor force
Rush, Indiana,B23001_040,0,Male,35 to 44 years,In Armed Forces
Rush, Indiana,B23001_042,810,Male,35 to 44 years,Employed Civilian
Rush, Indiana,B23001_043,40,Male,35 to 44 years,Unemployed Civilian
Rush, Indiana,B23001_044,152,Male,35 to 44 years,Not in labor force
Rush, Indiana,B23001_047,0,Male,45 to 54 years,In Armed Forces
Rush, Indiana,B23001_049,915,Male,45 to 54 years,Employed Civilian
Rush, Indiana,B23001_050,2,Male,45 to 54 years,Unemployed Civilian
Rush, Indiana,B23001_051,275,Male,45 to 54 years,Not in labor force
Rush, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Rush, Indiana,B23001_056,508,Male,55 to 59 years,Employed Civilian
Rush, Indiana,B23001_057,32,Male,55 to 59 years,Unemployed Civilian
Rush, Indiana,B23001_058,141,Male,55 to 59 years,Not in labor force
Rush, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
Rush, Indiana,B23001_063,204,Male,60 and 61 years,Employed Civilian
Rush, Indiana,B23001_064,0,Male,60 and 61 years,Unemployed Civilian
Rush, Indiana,B23001_065,41,Male,60 and 61 years,Not in labor force
Rush, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
Rush, Indiana,B23001_070,190,Male,62 to 64 years,Employed Civilian
Rush, Indiana,B23001_071,9,Male,62 to 64 years,Unemployed Civilian
Rush, Indiana,B23001_072,105,Male,62 to 64 years,Not in labor force
Rush, Indiana,B23001_075,131,Male,65 to 69 years,Employed
Rush, Indiana,B23001_076,0,Male,65 to 69 years,Unemployed
Rush, Indiana,B23001_077,258,Male,65 to 69 years,Not in labor force
Rush, Indiana,B23001_080,66,Male,70 to 74 years,Employed
Rush, Indiana,B23001_081,0,Male,70 to 74 years,Unemployed
Rush, Indiana,B23001_082,297,Male,70 to 74 years,Not in labor force
Rush, Indiana,B23001_085,20,Male,75 years and over,Employed
Rush, Indiana,B23001_086,0,Male,75 years and over,Unemployed
Rush, Indiana,B23001_087,515,Male,75 years and over,Not in labor force
Rush, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Rush, Indiana,B23001_093,84,Female,16 to 19 years,Employed Civilian
Rush, Indiana,B23001_094,43,Female,16 to 19 years,Unemployed Civilian
Rush, Indiana,B23001_095,244,Female,16 to 19 years,Not in labor force
Rush, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Rush, Indiana,B23001_100,94,Female,20 and 21 years,Employed Civilian
Rush, Indiana,B23001_101,8,Female,20 and 21 years,Unemployed Civilian
Rush, Indiana,B23001_102,101,Female,20 and 21 years,Not in labor force
Rush, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Rush, Indiana,B23001_107,161,Female,22 to 24 years,Employed Civilian
Rush, Indiana,B23001_108,45,Female,22 to 24 years,Unemployed Civilian
Rush, Indiana,B23001_109,81,Female,22 to 24 years,Not in labor force
Rush, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Rush, Indiana,B23001_114,322,Female,25 to 29 years,Employed Civilian
Rush, Indiana,B23001_115,0,Female,25 to 29 years,Unemployed Civilian
Rush, Indiana,B23001_116,133,Female,25 to 29 years,Not in labor force
Rush, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Rush, Indiana,B23001_121,289,Female,30 to 34 years,Employed Civilian
Rush, Indiana,B23001_122,39,Female,30 to 34 years,Unemployed Civilian
Rush, Indiana,B23001_123,114,Female,30 to 34 years,Not in labor force
Rush, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Rush, Indiana,B23001_128,727,Female,35 to 44 years,Employed Civilian
Rush, Indiana,B23001_129,24,Female,35 to 44 years,Unemployed Civilian
Rush, Indiana,B23001_130,228,Female,35 to 44 years,Not in labor force
Rush, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Rush, Indiana,B23001_135,851,Female,45 to 54 years,Employed Civilian
Rush, Indiana,B23001_136,30,Female,45 to 54 years,Unemployed Civilian
Rush, Indiana,B23001_137,322,Female,45 to 54 years,Not in labor force
Rush, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Rush, Indiana,B23001_142,413,Female,55 to 59 years,Employed Civilian
Rush, Indiana,B23001_143,11,Female,55 to 59 years,Unemployed Civilian
Rush, Indiana,B23001_144,261,Female,55 to 59 years,Not in labor force
Rush, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Rush, Indiana,B23001_149,113,Female,60 and 61 years,Employed Civilian
Rush, Indiana,B23001_150,11,Female,60 and 61 years,Unemployed Civilian
Rush, Indiana,B23001_151,114,Female,60 and 61 years,Not in labor force
Rush, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Rush, Indiana,B23001_156,82,Female,62 to 64 years,Employed Civilian
Rush, Indiana,B23001_157,8,Female,62 to 64 years,Unemployed Civilian
Rush, Indiana,B23001_158,203,Female,62 to 64 years,Not in labor force
Rush, Indiana,B23001_161,126,Female,65 to 69 years,Employed
Rush, Indiana,B23001_162,0,Female,65 to 69 years,Unemployed
Rush, Indiana,B23001_163,341,Female,65 to 69 years,Not in labor force
Rush, Indiana,B23001_166,30,Female,70 to 74 years,Employed
Rush, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
Rush, Indiana,B23001_168,351,Female,70 to 74 years,Not in labor force
Rush, Indiana,B23001_171,31,Female,75 years and over,Employed
Rush, Indiana,B23001_172,0,Female,75 years and over,Unemployed
Rush, Indiana,B23001_173,761,Female,75 years and over,Not in labor force
St. Joseph, Indiana,B23001_005,4,Male,16 to 19 years,In Armed Forces
St. Joseph, Indiana,B23001_007,2302,Male,16 to 19 years,Employed Civilian
St. Joseph, Indiana,B23001_008,409,Male,16 to 19 years,Unemployed Civilian
St. Joseph, Indiana,B23001_009,5073,Male,16 to 19 years,Not in labor force
St. Joseph, Indiana,B23001_012,7,Male,20 and 21 years,In Armed Forces
St. Joseph, Indiana,B23001_014,2298,Male,20 and 21 years,Employed Civilian
St. Joseph, Indiana,B23001_015,414,Male,20 and 21 years,Unemployed Civilian
St. Joseph, Indiana,B23001_016,1629,Male,20 and 21 years,Not in labor force
St. Joseph, Indiana,B23001_019,6,Male,22 to 24 years,In Armed Forces
St. Joseph, Indiana,B23001_021,3953,Male,22 to 24 years,Employed Civilian
St. Joseph, Indiana,B23001_022,386,Male,22 to 24 years,Unemployed Civilian
St. Joseph, Indiana,B23001_023,1308,Male,22 to 24 years,Not in labor force
St. Joseph, Indiana,B23001_026,58,Male,25 to 29 years,In Armed Forces
St. Joseph, Indiana,B23001_028,7340,Male,25 to 29 years,Employed Civilian
St. Joseph, Indiana,B23001_029,431,Male,25 to 29 years,Unemployed Civilian
St. Joseph, Indiana,B23001_030,1275,Male,25 to 29 years,Not in labor force
St. Joseph, Indiana,B23001_033,6,Male,30 to 34 years,In Armed Forces
St. Joseph, Indiana,B23001_035,7164,Male,30 to 34 years,Employed Civilian
St. Joseph, Indiana,B23001_036,475,Male,30 to 34 years,Unemployed Civilian
St. Joseph, Indiana,B23001_037,920,Male,30 to 34 years,Not in labor force
St. Joseph, Indiana,B23001_040,30,Male,35 to 44 years,In Armed Forces
St. Joseph, Indiana,B23001_042,13554,Male,35 to 44 years,Employed Civilian
St. Joseph, Indiana,B23001_043,592,Male,35 to 44 years,Unemployed Civilian
St. Joseph, Indiana,B23001_044,1476,Male,35 to 44 years,Not in labor force
St. Joseph, Indiana,B23001_047,26,Male,45 to 54 years,In Armed Forces
St. Joseph, Indiana,B23001_049,13159,Male,45 to 54 years,Employed Civilian
St. Joseph, Indiana,B23001_050,417,Male,45 to 54 years,Unemployed Civilian
St. Joseph, Indiana,B23001_051,2373,Male,45 to 54 years,Not in labor force
St. Joseph, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
St. Joseph, Indiana,B23001_056,6474,Male,55 to 59 years,Employed Civilian
St. Joseph, Indiana,B23001_057,198,Male,55 to 59 years,Unemployed Civilian
St. Joseph, Indiana,B23001_058,1587,Male,55 to 59 years,Not in labor force
St. Joseph, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
St. Joseph, Indiana,B23001_063,2488,Male,60 and 61 years,Employed Civilian
St. Joseph, Indiana,B23001_064,137,Male,60 and 61 years,Unemployed Civilian
St. Joseph, Indiana,B23001_065,796,Male,60 and 61 years,Not in labor force
St. Joseph, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
St. Joseph, Indiana,B23001_070,3020,Male,62 to 64 years,Employed Civilian
St. Joseph, Indiana,B23001_071,117,Male,62 to 64 years,Unemployed Civilian
St. Joseph, Indiana,B23001_072,2008,Male,62 to 64 years,Not in labor force
St. Joseph, Indiana,B23001_075,2595,Male,65 to 69 years,Employed
St. Joseph, Indiana,B23001_076,109,Male,65 to 69 years,Unemployed
St. Joseph, Indiana,B23001_077,4010,Male,65 to 69 years,Not in labor force
St. Joseph, Indiana,B23001_080,843,Male,70 to 74 years,Employed
St. Joseph, Indiana,B23001_081,16,Male,70 to 74 years,Unemployed
St. Joseph, Indiana,B23001_082,3149,Male,70 to 74 years,Not in labor force
St. Joseph, Indiana,B23001_085,533,Male,75 years and over,Employed
St. Joseph, Indiana,B23001_086,0,Male,75 years and over,Unemployed
St. Joseph, Indiana,B23001_087,6363,Male,75 years and over,Not in labor force
St. Joseph, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
St. Joseph, Indiana,B23001_093,3157,Female,16 to 19 years,Employed Civilian
St. Joseph, Indiana,B23001_094,480,Female,16 to 19 years,Unemployed Civilian
St. Joseph, Indiana,B23001_095,4718,Female,16 to 19 years,Not in labor force
St. Joseph, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
St. Joseph, Indiana,B23001_100,3577,Female,20 and 21 years,Employed Civilian
St. Joseph, Indiana,B23001_101,287,Female,20 and 21 years,Unemployed Civilian
St. Joseph, Indiana,B23001_102,1500,Female,20 and 21 years,Not in labor force
St. Joseph, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
St. Joseph, Indiana,B23001_107,3754,Female,22 to 24 years,Employed Civilian
St. Joseph, Indiana,B23001_108,340,Female,22 to 24 years,Unemployed Civilian
St. Joseph, Indiana,B23001_109,1109,Female,22 to 24 years,Not in labor force
St. Joseph, Indiana,B23001_112,12,Female,25 to 29 years,In Armed Forces
St. Joseph, Indiana,B23001_114,6591,Female,25 to 29 years,Employed Civilian
St. Joseph, Indiana,B23001_115,341,Female,25 to 29 years,Unemployed Civilian
St. Joseph, Indiana,B23001_116,2293,Female,25 to 29 years,Not in labor force
St. Joseph, Indiana,B23001_119,28,Female,30 to 34 years,In Armed Forces
St. Joseph, Indiana,B23001_121,5861,Female,30 to 34 years,Employed Civilian
St. Joseph, Indiana,B23001_122,505,Female,30 to 34 years,Unemployed Civilian
St. Joseph, Indiana,B23001_123,2087,Female,30 to 34 years,Not in labor force
St. Joseph, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
St. Joseph, Indiana,B23001_128,12149,Female,35 to 44 years,Employed Civilian
St. Joseph, Indiana,B23001_129,720,Female,35 to 44 years,Unemployed Civilian
St. Joseph, Indiana,B23001_130,3242,Female,35 to 44 years,Not in labor force
St. Joseph, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
St. Joseph, Indiana,B23001_135,12967,Female,45 to 54 years,Employed Civilian
St. Joseph, Indiana,B23001_136,499,Female,45 to 54 years,Unemployed Civilian
St. Joseph, Indiana,B23001_137,3541,Female,45 to 54 years,Not in labor force
St. Joseph, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
St. Joseph, Indiana,B23001_142,6091,Female,55 to 59 years,Employed Civilian
St. Joseph, Indiana,B23001_143,156,Female,55 to 59 years,Unemployed Civilian
St. Joseph, Indiana,B23001_144,2375,Female,55 to 59 years,Not in labor force
St. Joseph, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
St. Joseph, Indiana,B23001_149,2364,Female,60 and 61 years,Employed Civilian
St. Joseph, Indiana,B23001_150,47,Female,60 and 61 years,Unemployed Civilian
St. Joseph, Indiana,B23001_151,1458,Female,60 and 61 years,Not in labor force
St. Joseph, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
St. Joseph, Indiana,B23001_156,2795,Female,62 to 64 years,Employed Civilian
St. Joseph, Indiana,B23001_157,22,Female,62 to 64 years,Unemployed Civilian
St. Joseph, Indiana,B23001_158,2523,Female,62 to 64 years,Not in labor force
St. Joseph, Indiana,B23001_161,1999,Female,65 to 69 years,Employed
St. Joseph, Indiana,B23001_162,48,Female,65 to 69 years,Unemployed
St. Joseph, Indiana,B23001_163,4962,Female,65 to 69 years,Not in labor force
St. Joseph, Indiana,B23001_166,735,Female,70 to 74 years,Employed
St. Joseph, Indiana,B23001_167,23,Female,70 to 74 years,Unemployed
St. Joseph, Indiana,B23001_168,4252,Female,70 to 74 years,Not in labor force
St. Joseph, Indiana,B23001_171,597,Female,75 years and over,Employed
St. Joseph, Indiana,B23001_172,53,Female,75 years and over,Unemployed
St. Joseph, Indiana,B23001_173,10257,Female,75 years and over,Not in labor force
Scott, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
Scott, Indiana,B23001_007,113,Male,16 to 19 years,Employed Civilian
Scott, Indiana,B23001_008,32,Male,16 to 19 years,Unemployed Civilian
Scott, Indiana,B23001_009,478,Male,16 to 19 years,Not in labor force
Scott, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Scott, Indiana,B23001_014,292,Male,20 and 21 years,Employed Civilian
Scott, Indiana,B23001_015,38,Male,20 and 21 years,Unemployed Civilian
Scott, Indiana,B23001_016,30,Male,20 and 21 years,Not in labor force
Scott, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
Scott, Indiana,B23001_021,333,Male,22 to 24 years,Employed Civilian
Scott, Indiana,B23001_022,16,Male,22 to 24 years,Unemployed Civilian
Scott, Indiana,B23001_023,47,Male,22 to 24 years,Not in labor force
Scott, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Scott, Indiana,B23001_028,523,Male,25 to 29 years,Employed Civilian
Scott, Indiana,B23001_029,88,Male,25 to 29 years,Unemployed Civilian
Scott, Indiana,B23001_030,82,Male,25 to 29 years,Not in labor force
Scott, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
Scott, Indiana,B23001_035,469,Male,30 to 34 years,Employed Civilian
Scott, Indiana,B23001_036,48,Male,30 to 34 years,Unemployed Civilian
Scott, Indiana,B23001_037,138,Male,30 to 34 years,Not in labor force
Scott, Indiana,B23001_040,0,Male,35 to 44 years,In Armed Forces
Scott, Indiana,B23001_042,1127,Male,35 to 44 years,Employed Civilian
Scott, Indiana,B23001_043,41,Male,35 to 44 years,Unemployed Civilian
Scott, Indiana,B23001_044,295,Male,35 to 44 years,Not in labor force
Scott, Indiana,B23001_047,34,Male,45 to 54 years,In Armed Forces
Scott, Indiana,B23001_049,1365,Male,45 to 54 years,Employed Civilian
Scott, Indiana,B23001_050,46,Male,45 to 54 years,Unemployed Civilian
Scott, Indiana,B23001_051,333,Male,45 to 54 years,Not in labor force
Scott, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Scott, Indiana,B23001_056,510,Male,55 to 59 years,Employed Civilian
Scott, Indiana,B23001_057,26,Male,55 to 59 years,Unemployed Civilian
Scott, Indiana,B23001_058,344,Male,55 to 59 years,Not in labor force
Scott, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
