zip,type,primary_city,acceptable_cities,state,county,latitude,longitude
97756,STANDARD,Redmond,NA,OR,Deschutes County,44.26,-121.22
97758,STANDARD,Riley,NA,OR,Harney County,43.58,-119.57
97759,STANDARD,Sisters,NA,OR,Deschutes County,44.41,-121.92
97760,STANDARD,Terrebonne,"Crkd Rvr Rnch, Crooked River, Crooked River Ranch",OR,Jefferson County,44.41,-121.29
97761,PO BOX,Warm Springs,NA,OR,Jefferson County,44.82,-121.31
97801,STANDARD,Pendleton,Cayuse,OR,Umatilla County,45.73,-118.79
97810,STANDARD,Adams,NA,OR,Umatilla County,45.71,-118.48
97812,STANDARD,Arlington,NA,OR,Gilliam County,45.55,-120.32
97813,STANDARD,Athena,NA,OR,Umatilla County,45.83,-118.51
97814,STANDARD,Baker City,"Medical Spgs, Medical Springs",OR,Baker County,44.83,-117.76
97817,STANDARD,Bates,NA,OR,Grant County,44.7,-118.79
97818,STANDARD,Boardman,NA,OR,Morrow County,45.79,-119.89
97819,STANDARD,Bridgeport,NA,OR,Baker County,44.5,-117.65
97820,STANDARD,Canyon City,NA,OR,Grant County,44.22,-119.13
97823,STANDARD,Condon,Lonerock,OR,Gilliam County,45.28,-120.15
97824,STANDARD,Cove,NA,OR,Union County,45.35,-117.84
97825,STANDARD,Dayville,NA,OR,Grant County,44.46,-119.5
97826,STANDARD,Echo,NA,OR,Umatilla County,45.66,-119.23
97827,STANDARD,Elgin,NA,OR,Union County,45.61,-117.89
97828,STANDARD,Enterprise,NA,OR,Wallowa County,45.72,-117.22
97830,STANDARD,Fossil,"Kinzua, Mayville",OR,Wheeler County,44.9,-120.12
97833,STANDARD,Haines,NA,OR,Baker County,44.94,-117.97
97834,STANDARD,Halfway,NA,OR,Baker County,44.94,-117.1
97835,STANDARD,Helix,NA,OR,Umatilla County,45.9,-118.77
97836,STANDARD,Heppner,NA,OR,Morrow County,45.31,-119.58
97837,STANDARD,Hereford,NA,OR,Baker County,44.52,-118.02
97838,STANDARD,Hermiston,NA,OR,Umatilla County,45.85,-119.21
97839,STANDARD,Lexington,NA,OR,Morrow County,45.57,-119.6
97840,STANDARD,Oxbow,NA,OR,Baker County,44.99,-116.87
97841,STANDARD,Imbler,NA,OR,Union County,45.47,-117.96
97842,STANDARD,Imnaha,NA,OR,Wallowa County,45.46,-116.75
97843,STANDARD,Ione,NA,OR,Morrow County,45.49,-119.83
97844,STANDARD,Irrigon,NA,OR,Morrow County,45.86,-119.54
97845,STANDARD,John Day,NA,OR,Grant County,44.42,-118.94
97846,STANDARD,Joseph,NA,OR,Wallowa County,45.3,-117.09
97848,STANDARD,Kimberly,NA,OR,Grant County,44.69,-119.54
97850,STANDARD,La Grande,Island City,OR,Union County,45.32,-118.2
97856,STANDARD,Long Creek,"Fox, Ritter",OR,Grant County,44.8,-119.13
97857,STANDARD,Lostine,NA,OR,Wallowa County,45.37,-117.52
97859,PO BOX,Meacham,NA,OR,Umatilla County,45.52,-118.44
97861,STANDARD,Mikkalo,Arlington,OR,Gilliam County,45.71,-120.2
97862,STANDARD,Milton Freewater,Milton Frwtr,OR,Umatilla County,45.9,-118.34
97864,STANDARD,Monument,NA,OR,Grant County,44.81,-119.43
97865,STANDARD,Mount Vernon,NA,OR,Grant County,44.44,-119.16
97867,STANDARD,North Powder,NA,OR,Union County,45.05,-118.01
97868,STANDARD,Pilot Rock,NA,OR,Umatilla County,45.39,-118.78
97869,STANDARD,Prairie City,NA,OR,Grant County,44.38,-118.64
97870,STANDARD,Richland,NA,OR,Baker County,44.79,-117.23
97873,STANDARD,Seneca,NA,OR,Grant County,44.13,-119
97874,STANDARD,Spray,NA,OR,Wheeler County,44.77,-119.9
97875,STANDARD,Stanfield,NA,OR,Umatilla County,45.8,-119.17
97876,STANDARD,Summerville,NA,OR,Union County,45.52,-118.02
97877,STANDARD,Sumpter,"Granite, Greenhorn",OR,Baker County,44.75,-118.2
97880,PO BOX,Ukiah,Dale,OR,Umatilla County,45.09,-118.89
97882,STANDARD,Umatilla,Mcnary,OR,Umatilla County,45.9,-119.33
97883,STANDARD,Union,NA,OR,Union County,45.15,-117.77
97884,STANDARD,Unity,NA,OR,Baker County,44.47,-118.22
97885,STANDARD,Wallowa,NA,OR,Wallowa County,45.56,-117.5
97886,STANDARD,Weston,NA,OR,Umatilla County,45.8,-118.26
97901,STANDARD,Adrian,NA,OR,Malheur County,43.59,-117.1
97902,PO BOX,Arock,NA,OR,Malheur County,42.91,-117.48
97903,STANDARD,Brogan,NA,OR,Malheur County,44.25,-117.65
97904,STANDARD,Drewsey,NA,OR,Harney County,43.81,-118.49
97905,PO BOX,Durkee,NA,OR,Baker County,44.6,-117.37
97906,STANDARD,Harper,NA,OR,Malheur County,43.86,-117.64
97907,STANDARD,Huntington,NA,OR,Baker County,44.45,-117.38
97908,STANDARD,Ironside,NA,OR,Malheur County,44.32,-117.83
97909,STANDARD,Jamieson,NA,OR,Malheur County,44.24,-117.43
97910,STANDARD,Jordan Valley,"South Mountain, South Mtn",OR,Malheur County,42.96,-117.36
97911,STANDARD,Juntura,NA,OR,Malheur County,43.72,-118.02
97913,STANDARD,Nyssa,NA,OR,Malheur County,43.73,-117.15
97914,STANDARD,Ontario,NA,OR,Malheur County,44.08,-117.01
97917,STANDARD,Riverside,NA,OR,Malheur County,43.5,-118.09
97918,STANDARD,Vale,NA,OR,Malheur County,44.03,-117.38
97920,PO BOX,Westfall,NA,OR,Malheur County,44.03,-117.71
98001,STANDARD,Auburn,"Algona, Federal Way",WA,King County,47.3,-122.26
98002,STANDARD,Auburn,NA,WA,King County,47.31,-122.22
98003,STANDARD,Federal Way,Auburn,WA,King County,47.3,-122.31
98004,STANDARD,Bellevue,"Beaux Arts, Clyde Hill, Hunts Point, Yarrow Point",WA,King County,47.61,-122.21
98005,STANDARD,Bellevue,NA,WA,King County,47.62,-122.16
98006,STANDARD,Bellevue,Issaquah,WA,King County,47.55,-122.14
98007,STANDARD,Bellevue,NA,WA,King County,47.62,-122.14
98008,STANDARD,Bellevue,NA,WA,King County,47.6,-122.11
98009,PO BOX,Bellevue,NA,WA,King County,47.61,-122.2
98010,STANDARD,Black Diamond,NA,WA,King County,47.32,-121.99
98011,STANDARD,Bothell,NA,WA,King County,47.74,-122.2
98012,STANDARD,Bothell,Mill Creek,WA,Snohomish County,47.84,-122.19
98013,PO BOX,Burton,Vashon,WA,King County,47.38,-122.45
98014,STANDARD,Carnation,NA,WA,King County,47.64,-121.89
98015,PO BOX,Bellevue,NA,WA,King County,47.61,-122.2
98019,STANDARD,Duvall,NA,WA,King County,47.73,-121.93
98020,STANDARD,Edmonds,Woodway,WA,Snohomish County,47.8,-122.37
98021,STANDARD,Bothell,NA,WA,Snohomish County,47.79,-122.2
98022,STANDARD,Enumclaw,NA,WA,King County,47.1,-121.6
98023,STANDARD,Federal Way,Auburn,WA,King County,47.3,-122.37
98024,STANDARD,Fall City,NA,WA,King County,47.58,-121.88
98025,PO BOX,Hobart,NA,WA,King County,47.43,-121.89
98026,STANDARD,Edmonds,NA,WA,Snohomish County,47.84,-122.33
98027,STANDARD,Issaquah,NA,WA,King County,47.5,-122
98028,STANDARD,Kenmore,Bothell,WA,King County,47.75,-122.24
98029,STANDARD,Issaquah,NA,WA,King County,47.55,-122
98030,STANDARD,Kent,NA,WA,King County,47.36,-122.19
98031,STANDARD,Kent,NA,WA,King County,47.4,-122.19
98032,STANDARD,Kent,NA,WA,King County,47.39,-122.26
98033,STANDARD,Kirkland,NA,WA,King County,47.67,-122.18
98034,STANDARD,Kirkland,NA,WA,King County,47.72,-122.2
98035,PO BOX,Kent,NA,WA,King County,47.38,-122.19
98036,STANDARD,Lynnwood,Brier,WA,Snohomish County,47.8,-122.28
98037,STANDARD,Lynnwood,NA,WA,Snohomish County,47.84,-122.29
98038,STANDARD,Maple Valley,NA,WA,King County,47.4,-121.99
98039,STANDARD,Medina,NA,WA,King County,47.62,-122.23
98040,STANDARD,Mercer Island,NA,WA,King County,47.56,-122.22
98041,PO BOX,Bothell,NA,WA,King County,47.75,-122.21
98042,STANDARD,Kent,Covington,WA,King County,47.36,-122.1
98043,STANDARD,Mountlake Terrace,Mountlake Ter,WA,Snohomish County,47.79,-122.3
98045,STANDARD,North Bend,NA,WA,King County,47.39,-121.61
98046,PO BOX,Lynnwood,NA,WA,Snohomish County,47.83,-122.3
98047,STANDARD,Pacific,Auburn,WA,King County,47.26,-122.25
98050,PO BOX,Preston,NA,WA,King County,47.55,-121.94
98051,STANDARD,Ravensdale,NA,WA,King County,47.34,-121.92
98052,STANDARD,Redmond,NA,WA,King County,47.68,-122.12
98053,STANDARD,Redmond,NA,WA,King County,47.66,-122.01
98054,STANDARD,Redondo,NA,WA,King County,47.34,-122.32
98055,STANDARD,Renton,NA,WA,King County,47.46,-122.21
98056,STANDARD,Renton,Newcastle,WA,King County,47.51,-122.18
98057,STANDARD,Renton,NA,WA,King County,47.47,-122.22
98058,STANDARD,Renton,NA,WA,King County,47.43,-122.11
98059,STANDARD,Renton,Newcastle,WA,King County,47.49,-122.1
98061,PO BOX,Rollingbay,NA,WA,Kitsap County,47.65,-122.55
98062,PO BOX,Seahurst,NA,WA,King County,47.46,-122.36
98063,PO BOX,Federal Way,Auburn,WA,King County,47.3,-122.31
98064,PO BOX,Kent,NA,WA,King County,47.39,-122.23
98065,STANDARD,Snoqualmie,NA,WA,King County,47.53,-121.8
98068,PO BOX,Snoqualmie Pass,Snoqualmie Ps,WA,Kittitas County,47.42,-121.37
98070,STANDARD,Vashon,NA,WA,King County,47.42,-122.45
98071,PO BOX,Auburn,NA,WA,King County,47.25,-122.11
98072,STANDARD,Woodinville,NA,WA,King County,47.75,-122.09
98073,PO BOX,Redmond,NA,WA,King County,47.67,-122.11
98074,STANDARD,Sammamish,Redmond,WA,King County,47.62,-122.02
98075,STANDARD,Sammamish,Issaquah,WA,King County,47.58,-122.03
98077,STANDARD,Woodinville,NA,WA,King County,47.75,-122.04
98082,PO BOX,Mill Creek,Bothell,WA,NA,47.85,-122.22
98083,PO BOX,Kirkland,NA,WA,King County,47.68,-122.19
98087,STANDARD,Lynnwood,NA,WA,Snohomish County,47.85,-122.28
98089,PO BOX,Kent,NA,WA,King County,47.38,-122.23
98092,STANDARD,Auburn,NA,WA,King County,47.28,-122.1
98093,PO BOX,Federal Way,Auburn,WA,King County,47.3,-122.35
98101,STANDARD,Seattle,NA,WA,King County,47.61,-122.33
98102,STANDARD,Seattle,NA,WA,King County,47.63,-122.32
98103,STANDARD,Seattle,NA,WA,King County,47.67,-122.34
98104,STANDARD,Seattle,NA,WA,King County,47.6,-122.32
98105,STANDARD,Seattle,NA,WA,King County,47.66,-122.29
98106,STANDARD,Seattle,NA,WA,King County,47.54,-122.35
98107,STANDARD,Seattle,NA,WA,King County,47.67,-122.38
98108,STANDARD,Seattle,Tukwila,WA,King County,47.54,-122.31
98109,STANDARD,Seattle,NA,WA,King County,47.63,-122.34
98110,STANDARD,Bainbridge Island,"Bainbridge Is, Seattle",WA,Kitsap County,47.64,-122.53
98111,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98112,STANDARD,Seattle,NA,WA,King County,47.63,-122.29
98113,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98114,PO BOX,Seattle,NA,WA,King County,47.58,-122.31
98115,STANDARD,Seattle,NA,WA,King County,47.68,-122.28
98116,STANDARD,Seattle,NA,WA,King County,47.57,-122.4
98117,STANDARD,Seattle,NA,WA,King County,47.68,-122.38
98118,STANDARD,Seattle,NA,WA,King County,47.54,-122.27
98119,STANDARD,Seattle,NA,WA,King County,47.63,-122.37
98121,STANDARD,Seattle,NA,WA,King County,47.62,-122.35
98122,STANDARD,Seattle,NA,WA,King County,47.61,-122.3
98124,PO BOX,Seattle,NA,WA,King County,47.57,-122.33
98125,STANDARD,Seattle,NA,WA,King County,47.71,-122.3
98126,STANDARD,Seattle,NA,WA,King County,47.55,-122.37
98127,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98129,UNIQUE,Seattle,NA,WA,King County,47.61,-122.33
98131,STANDARD,Seattle,NA,WA,King County,47.46,-122.29
98132,STANDARD,Seattle,NA,WA,King County,47.46,-122.29
98133,STANDARD,Seattle,Shoreline,WA,King County,47.73,-122.34
98134,STANDARD,Seattle,NA,WA,King County,47.57,-122.33
98136,STANDARD,Seattle,NA,WA,King County,47.53,-122.39
98138,PO BOX,Seattle,Tukwila,WA,King County,47.47,-122.26
98139,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98141,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98144,STANDARD,Seattle,NA,WA,King County,47.58,-122.3
98145,PO BOX,Seattle,NA,WA,King County,47.65,-122.31
98146,STANDARD,Seattle,Burien,WA,King County,47.49,-122.36
98148,STANDARD,Seattle,"Burien, Des Moines, Normandy Park, Seatac",WA,King County,47.44,-122.32
98151,UNIQUE,Seattle,Goodwill Games 1990,WA,King County,47.6,-122.33
98154,STANDARD,Seattle,NA,WA,King County,47.61,-122.33
98155,STANDARD,Seattle,"Lake Forest Park, Lk Forest Pk, Shoreline",WA,King County,47.75,-122.29
98158,STANDARD,Seattle,Seatac,WA,King County,47.44,-122.31
98160,PO BOX,Seattle,NA,WA,King County,47.77,-122.38
98161,STANDARD,Seattle,NA,WA,King County,47.6,-122.33
98164,STANDARD,Seattle,NA,WA,King County,47.61,-122.33
98165,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98166,STANDARD,Seattle,"Burien, Normandy Park",WA,King County,47.44,-122.35
98168,STANDARD,Seattle,"Burien, Seatac, Tukwila",WA,King County,47.48,-122.29
98170,UNIQUE,Seattle,NA,WA,King County,47.61,-122.33
98171,STANDARD,Seattle,NA,WA,King County,47.6,-122.33
98174,STANDARD,Seattle,NA,WA,King County,47.6,-122.34
98175,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98177,STANDARD,Seattle,Shoreline,WA,King County,47.73,-122.37
98178,STANDARD,Seattle,Tukwila,WA,King County,47.49,-122.25
98181,UNIQUE,Seattle,NA,WA,King County,47.61,-122.33
98184,UNIQUE,Seattle,NA,WA,King County,47.6,-122.33
98185,UNIQUE,Seattle,NA,WA,King County,47.66,-122.29
98188,STANDARD,Seattle,"Seatac, Tukwila",WA,King County,47.44,-122.28
98189,UNIQUE,Seattle,NA,WA,NA,47.42,-122.25
98190,UNIQUE,Seattle,Capital One,WA,King County,47.5,-122.29
98191,UNIQUE,Seattle,NA,WA,King County,47.61,-122.33
98194,PO BOX,Seattle,NA,WA,King County,47.61,-122.33
98195,UNIQUE,Seattle,NA,WA,King County,47.65,-122.31
98198,STANDARD,Seattle,"Des Moines, Normandy Park, Seatac",WA,King County,47.38,-122.31
98199,STANDARD,Seattle,NA,WA,King County,47.65,-122.4
98201,STANDARD,Everett,NA,WA,Snohomish County,47.98,-122.2
98203,STANDARD,Everett,NA,WA,Snohomish County,47.94,-122.24
98204,STANDARD,Everett,NA,WA,Snohomish County,47.89,-122.25
98205,STANDARD,Everett,NA,WA,Snohomish County,47.99,-122.15
98206,PO BOX,Everett,NA,WA,Snohomish County,47.92,-122.22
98207,UNIQUE,Everett,NA,WA,Snohomish County,47.99,-122.22
98208,STANDARD,Everett,NA,WA,Snohomish County,47.9,-122.18
98213,PO BOX,Everett,NA,WA,Snohomish County,47.97,-122.2
98220,STANDARD,Acme,NA,WA,Whatcom County,48.7,-122.19
98221,STANDARD,Anacortes,NA,WA,Skagit County,48.46,-122.6
98222,STANDARD,Blakely Island,"Anacortes, Blakely Is",WA,San Juan County,48.56,-122.8
98223,STANDARD,Arlington,NA,WA,Snohomish County,48.18,-121.67
98224,PO BOX,Baring,NA,WA,King County,47.73,-121.49
98225,STANDARD,Bellingham,NA,WA,Whatcom County,48.73,-122.48
98226,STANDARD,Bellingham,NA,WA,Whatcom County,48.79,-122.41
98227,PO BOX,Bellingham,NA,WA,Whatcom County,48.8,-122.4
98228,PO BOX,Bellingham,NA,WA,Whatcom County,48.74,-122.46
98229,STANDARD,Bellingham,NA,WA,Whatcom County,48.68,-122.41
98230,STANDARD,Blaine,NA,WA,Whatcom County,48.93,-122.72
98231,PO BOX,Blaine,NA,WA,Whatcom County,48.99,-122.74
98232,STANDARD,Bow,NA,WA,Skagit County,48.56,-122.44
98233,STANDARD,Burlington,NA,WA,Skagit County,48.53,-122.31
98235,PO BOX,Clearlake,NA,WA,Skagit County,48.46,-122.23
98236,STANDARD,Clinton,NA,WA,Island County,47.95,-122.41
98237,STANDARD,Concrete,NA,WA,Skagit County,48.56,-121.77
98238,PO BOX,Conway,NA,WA,Skagit County,48.34,-122.34
98239,STANDARD,Coupeville,NA,WA,Island County,48.18,-122.66
98240,STANDARD,Custer,NA,WA,Whatcom County,48.94,-122.62
98241,STANDARD,Darrington,NA,WA,Snohomish County,48.19,-121.21
98243,PO BOX,Deer Harbor,NA,WA,San Juan County,48.62,-123.01
98244,STANDARD,Deming,NA,WA,Whatcom County,48.8,-122.06
98245,STANDARD,Eastsound,NA,WA,San Juan County,48.62,-122.87
98247,STANDARD,Everson,Nooksack,WA,Whatcom County,48.9,-122.3
98248,STANDARD,Ferndale,NA,WA,Whatcom County,48.86,-122.63
98249,STANDARD,Freeland,NA,WA,Island County,48.01,-122.54
98250,STANDARD,Friday Harbor,Roche Harbor,WA,San Juan County,48.53,-123.06
98251,STANDARD,Gold Bar,NA,WA,Snohomish County,47.86,-121.66
98252,STANDARD,Granite Falls,NA,WA,Snohomish County,48.05,-121.74
98253,STANDARD,Greenbank,NA,WA,Island County,48.09,-122.57
98255,PO BOX,Hamilton,NA,WA,Skagit County,48.52,-121.99
98256,PO BOX,Index,NA,WA,Snohomish County,47.84,-121.43
98257,STANDARD,La Conner,NA,WA,Skagit County,48.41,-122.53
98258,STANDARD,Lake Stevens,NA,WA,Snohomish County,48.04,-122.05
98259,PO BOX,North Lakewood,N Lakewood,WA,Snohomish County,48.16,-122.3
98260,STANDARD,Langley,NA,WA,Island County,48.04,-122.44
98261,STANDARD,Lopez Island,NA,WA,San Juan County,48.49,-122.87
98262,STANDARD,Lummi Island,NA,WA,Whatcom County,48.69,-122.66
98263,PO BOX,Lyman,NA,WA,Skagit County,48.52,-122.07
98264,STANDARD,Lynden,NA,WA,Whatcom County,48.95,-122.43
98266,STANDARD,Maple Falls,NA,WA,Whatcom County,48.96,-122.12
98267,STANDARD,Marblemount,NA,WA,Skagit County,48.44,-121.27
98270,STANDARD,Marysville,NA,WA,Snohomish County,48.05,-122.14
98271,STANDARD,Marysville,Tulalip,WA,Snohomish County,48.09,-122.24
98272,STANDARD,Monroe,NA,WA,Snohomish County,47.87,-121.88
98273,STANDARD,Mount Vernon,NA,WA,Skagit County,48.42,-122.42
98274,STANDARD,Mount Vernon,NA,WA,Skagit County,48.36,-121.98
98275,STANDARD,Mukilteo,NA,WA,Snohomish County,47.91,-122.3
98276,PO BOX,Nooksack,Everson,WA,Whatcom County,48.93,-122.33
98277,STANDARD,Oak Harbor,NA,WA,Island County,48.32,-122.63
98278,UNIQUE,Oak Harbor,"Nas Whidbey, Whidbey Island Naval Air",WA,Island County,48.34,-122.67
98279,STANDARD,Olga,NA,WA,San Juan County,48.63,-122.8
98280,PO BOX,Orcas,NA,WA,San Juan County,48.61,-122.88
98281,STANDARD,Point Roberts,NA,WA,Whatcom County,48.98,-123.05
98282,STANDARD,Camano Island,Stanwood,WA,Island County,48.16,-122.49
98283,STANDARD,Rockport,NA,WA,Skagit County,48.8,-121.26
98284,STANDARD,Sedro Woolley,NA,WA,Skagit County,48.59,-122.13
98286,PO BOX,Shaw Island,NA,WA,San Juan County,48.57,-122.96
98287,PO BOX,Silvana,NA,WA,Snohomish County,48.19,-122.25
98288,PO BOX,Skykomish,NA,WA,King County,47.64,-121.33
98290,STANDARD,Snohomish,NA,WA,Snohomish County,47.94,-122
98291,PO BOX,Snohomish,NA,WA,Snohomish County,47.92,-122.09
98292,STANDARD,Stanwood,NA,WA,Snohomish County,48.21,-122.28
98293,PO BOX,Startup,NA,WA,Snohomish County,47.86,-121.74
98294,STANDARD,Sultan,NA,WA,Snohomish County,47.85,-121.74
98295,STANDARD,Sumas,NA,WA,Whatcom County,48.94,-122.23
98296,STANDARD,Snohomish,NA,WA,Snohomish County,47.85,-122.09
98297,PO BOX,Waldron,NA,WA,San Juan County,48.69,-123.03
98303,STANDARD,Anderson Island,Anderson Is,WA,Pierce County,47.15,-122.7
98304,STANDARD,Ashford,NA,WA,Pierce County,46.88,-121.74
98305,STANDARD,Beaver,NA,WA,Clallam County,48.06,-124.44
98310,STANDARD,Bremerton,NA,WA,Kitsap County,47.59,-122.62
98311,STANDARD,Bremerton,NA,WA,Kitsap County,47.63,-122.63
98312,STANDARD,Bremerton,NA,WA,Kitsap County,47.57,-122.75
98314,UNIQUE,Bremerton,NA,WA,Kitsap County,47.55,-122.64
98315,STANDARD,Silverdale,NA,WA,Kitsap County,47.72,-122.71
98320,STANDARD,Brinnon,NA,WA,Jefferson County,47.69,-122.99
98321,STANDARD,Buckley,NA,WA,Pierce County,47.13,-122.04
98322,PO BOX,Burley,NA,WA,Kitsap County,47.41,-122.63
98323,STANDARD,Carbonado,NA,WA,Pierce County,47.01,-121.98
98324,PO BOX,Carlsborg,NA,WA,Clallam County,48.1,-123.17
98325,STANDARD,Chimacum,NA,WA,Jefferson County,47.97,-122.78
98326,STANDARD,Clallam Bay,NA,WA,Clallam County,48.17,-124.53
98327,STANDARD,Dupont,NA,WA,Pierce County,47.09,-122.64
98328,STANDARD,Eatonville,NA,WA,Pierce County,46.86,-122.25
98329,STANDARD,Gig Harbor,NA,WA,Pierce County,47.37,-122.71
98330,STANDARD,Elbe,NA,WA,Pierce County,46.76,-122.16
98331,STANDARD,Forks,NA,WA,Clallam County,47.79,-124.26
98332,STANDARD,Gig Harbor,NA,WA,Pierce County,47.36,-122.6
98333,STANDARD,Fox Island,NA,WA,Pierce County,47.24,-122.63
98335,STANDARD,Gig Harbor,NA,WA,Pierce County,47.29,-122.62
98336,STANDARD,Glenoma,NA,WA,Lewis County,46.53,-122.14
98337,STANDARD,Bremerton,Gorst,WA,Kitsap County,47.57,-122.63
98338,STANDARD,Graham,NA,WA,Pierce County,47.01,-122.29
98339,STANDARD,Port Hadlock,NA,WA,Jefferson County,48,-122.74
98340,STANDARD,Hansville,NA,WA,Kitsap County,47.91,-122.57
98342,STANDARD,Indianola,NA,WA,Kitsap County,47.75,-122.53
98343,PO BOX,Joyce,NA,WA,Clallam County,48.13,-123.73
98344,PO BOX,Kapowsin,NA,WA,Pierce County,46.98,-122.22
98345,PO BOX,Keyport,NA,WA,Kitsap County,47.7,-122.62
98346,STANDARD,Kingston,NA,WA,Kitsap County,47.81,-122.53
98348,PO BOX,La Grande,NA,WA,Thurston County,46.82,-122.27
98349,STANDARD,Lakebay,Home,WA,Pierce County,47.28,-122.77
98350,PO BOX,La Push,NA,WA,Clallam County,47.9,-124.61
98351,STANDARD,Longbranch,Lakebay,WA,Pierce County,47.2,-122.76
98352,UNIQUE,Sumner,NA,WA,Pierce County,47.16,-122.24
98353,PO BOX,Manchester,NA,WA,Kitsap County,47.54,-122.49
98354,STANDARD,Milton,NA,WA,Pierce County,47.25,-122.31
98355,STANDARD,Mineral,NA,WA,Lewis County,46.71,-122.11
98356,STANDARD,Morton,NA,WA,Lewis County,46.57,-122.33
98357,PO BOX,Neah Bay,NA,WA,Clallam County,48.33,-124.63
98358,STANDARD,Nordland,NA,WA,Jefferson County,48.06,-122.71
98359,STANDARD,Olalla,NA,WA,Kitsap County,47.43,-122.57
98360,STANDARD,Orting,NA,WA,Pierce County,47.04,-122.14
98361,STANDARD,Packwood,NA,WA,Lewis County,46.56,-121.55
98362,STANDARD,Port Angeles,NA,WA,Clallam County,47.99,-123.25
98363,STANDARD,Port Angeles,NA,WA,Clallam County,48.02,-123.82
98364,PO BOX,Port Gamble,NA,WA,Kitsap County,47.85,-122.59
98365,STANDARD,Port Ludlow,Port Hadlock,WA,Jefferson County,47.89,-122.7
98366,STANDARD,Port Orchard,"S Park Vlg, South Park Village",WA,Kitsap County,47.54,-122.58
98367,STANDARD,Port Orchard,NA,WA,Kitsap County,47.46,-122.65
98368,STANDARD,Port Townsend,NA,WA,Jefferson County,48.03,-122.84
98370,STANDARD,Poulsbo,NA,WA,Kitsap County,47.75,-122.61
98371,STANDARD,Puyallup,Edgewood,WA,Pierce County,47.19,-122.33
98372,STANDARD,Puyallup,Edgewood,WA,Pierce County,47.22,-122.27
98373,STANDARD,Puyallup,South Hill,WA,Pierce County,47.14,-122.32
98374,STANDARD,Puyallup,South Hill,WA,Pierce County,47.12,-122.25
98375,STANDARD,Puyallup,South Hill,WA,Pierce County,47.1,-122.32
98376,STANDARD,Quilcene,NA,WA,Jefferson County,47.82,-122.84
98377,STANDARD,Randle,NA,WA,Lewis County,46.47,-121.82
98378,PO BOX,Retsil,NA,WA,Kitsap County,47.54,-122.61
98380,STANDARD,Seabeck,NA,WA,Kitsap County,47.58,-122.9
98381,STANDARD,Sekiu,NA,WA,Clallam County,48.29,-124.4
98382,STANDARD,Sequim,NA,WA,Clallam County,48.06,-123.06
98383,STANDARD,Silverdale,NA,WA,Kitsap County,47.67,-122.72
98384,PO BOX,South Colby,NA,WA,Kitsap County,47.52,-122.53
98385,PO BOX,South Prairie,NA,WA,Pierce County,47.14,-122.09
98386,PO BOX,Southworth,NA,WA,Kitsap County,47.51,-122.49
98387,STANDARD,Spanaway,Bethel,WA,Pierce County,47.05,-122.36
98388,STANDARD,Steilacoom,NA,WA,Pierce County,47.21,-122.68
98390,STANDARD,Sumner,NA,WA,Pierce County,47.21,-122.23
98391,STANDARD,Bonney Lake,"Lake Tapps, Sumner",WA,Pierce County,47.18,-122.16
98392,STANDARD,Suquamish,NA,WA,Kitsap County,47.72,-122.56
98393,PO BOX,Tracyton,NA,WA,Kitsap County,47.62,-122.65
98394,STANDARD,Vaughn,NA,WA,Pierce County,47.31,-122.77
98395,PO BOX,Wauna,NA,WA,Pierce County,47.36,-122.69
98396,PO BOX,Wilkeson,NA,WA,Pierce County,47.1,-122.03
98397,PO BOX,Longmire,NA,WA,Pierce County,46.75,-121.81
