County,State,variable,estimate,Sex,Age,HI_Coverage
Vanderburgh, Indiana,B27001_050,11694,Female,55 to 64 years,Yes
Vanderburgh, Indiana,B27001_051,1070,Female,55 to 64 years,No
Vanderburgh, Indiana,B27001_053,8506,Female,65 to 74 years,Yes
Vanderburgh, Indiana,B27001_054,17,Female,65 to 74 years,No
Vanderburgh, Indiana,B27001_056,7262,Female,75 years and over,Yes
Vanderburgh, Indiana,B27001_057,55,Female,75 years and over,No
Vermillion, Indiana,B27001_004,523,Male,Under 6 years,Yes
Vermillion, Indiana,B27001_005,0,Male,Under 6 years,No
Vermillion, Indiana,B27001_007,1453,Male,6 to 18 years,Yes
Vermillion, Indiana,B27001_008,14,Male,6 to 18 years,No
Vermillion, Indiana,B27001_010,425,Male,19 to 25 years,Yes
Vermillion, Indiana,B27001_011,82,Male,19 to 25 years,No
Vermillion, Indiana,B27001_013,681,Male,26 to 34 years,Yes
Vermillion, Indiana,B27001_014,111,Male,26 to 34 years,No
Vermillion, Indiana,B27001_016,776,Male,35 to 44 years,Yes
Vermillion, Indiana,B27001_017,205,Male,35 to 44 years,No
Vermillion, Indiana,B27001_019,1075,Male,45 to 54 years,Yes
Vermillion, Indiana,B27001_020,48,Male,45 to 54 years,No
Vermillion, Indiana,B27001_022,970,Male,55 to 64 years,Yes
Vermillion, Indiana,B27001_023,92,Male,55 to 64 years,No
Vermillion, Indiana,B27001_025,853,Male,65 to 74 years,Yes
Vermillion, Indiana,B27001_026,0,Male,65 to 74 years,No
Vermillion, Indiana,B27001_028,441,Male,75 years and over,Yes
Vermillion, Indiana,B27001_029,0,Male,75 years and over,No
Vermillion, Indiana,B27001_032,428,Female,Under 6 years,Yes
Vermillion, Indiana,B27001_033,29,Female,Under 6 years,No
Vermillion, Indiana,B27001_035,1130,Female,6 to 18 years,Yes
Vermillion, Indiana,B27001_036,29,Female,6 to 18 years,No
Vermillion, Indiana,B27001_038,466,Female,19 to 25 years,Yes
Vermillion, Indiana,B27001_039,115,Female,19 to 25 years,No
Vermillion, Indiana,B27001_041,634,Female,26 to 34 years,Yes
Vermillion, Indiana,B27001_042,71,Female,26 to 34 years,No
Vermillion, Indiana,B27001_044,895,Female,35 to 44 years,Yes
Vermillion, Indiana,B27001_045,65,Female,35 to 44 years,No
Vermillion, Indiana,B27001_047,919,Female,45 to 54 years,Yes
Vermillion, Indiana,B27001_048,137,Female,45 to 54 years,No
Vermillion, Indiana,B27001_050,1098,Female,55 to 64 years,Yes
Vermillion, Indiana,B27001_051,73,Female,55 to 64 years,No
Vermillion, Indiana,B27001_053,843,Female,65 to 74 years,Yes
Vermillion, Indiana,B27001_054,0,Female,65 to 74 years,No
Vermillion, Indiana,B27001_056,673,Female,75 years and over,Yes
Vermillion, Indiana,B27001_057,0,Female,75 years and over,No
Vigo, Indiana,B27001_004,3911,Male,Under 6 years,Yes
Vigo, Indiana,B27001_005,107,Male,Under 6 years,No
Vigo, Indiana,B27001_007,8133,Male,6 to 18 years,Yes
Vigo, Indiana,B27001_008,411,Male,6 to 18 years,No
Vigo, Indiana,B27001_010,6666,Male,19 to 25 years,Yes
Vigo, Indiana,B27001_011,1248,Male,19 to 25 years,No
Vigo, Indiana,B27001_013,4543,Male,26 to 34 years,Yes
Vigo, Indiana,B27001_014,1380,Male,26 to 34 years,No
Vigo, Indiana,B27001_016,5355,Male,35 to 44 years,Yes
Vigo, Indiana,B27001_017,539,Male,35 to 44 years,No
Vigo, Indiana,B27001_019,5558,Male,45 to 54 years,Yes
Vigo, Indiana,B27001_020,740,Male,45 to 54 years,No
Vigo, Indiana,B27001_022,5612,Male,55 to 64 years,Yes
Vigo, Indiana,B27001_023,425,Male,55 to 64 years,No
Vigo, Indiana,B27001_025,4288,Male,65 to 74 years,Yes
Vigo, Indiana,B27001_026,6,Male,65 to 74 years,No
Vigo, Indiana,B27001_028,2309,Male,75 years and over,Yes
Vigo, Indiana,B27001_029,0,Male,75 years and over,No
Vigo, Indiana,B27001_032,3332,Female,Under 6 years,Yes
Vigo, Indiana,B27001_033,62,Female,Under 6 years,No
Vigo, Indiana,B27001_035,7716,Female,6 to 18 years,Yes
Vigo, Indiana,B27001_036,308,Female,6 to 18 years,No
Vigo, Indiana,B27001_038,6860,Female,19 to 25 years,Yes
Vigo, Indiana,B27001_039,1005,Female,19 to 25 years,No
Vigo, Indiana,B27001_041,4457,Female,26 to 34 years,Yes
Vigo, Indiana,B27001_042,727,Female,26 to 34 years,No
Vigo, Indiana,B27001_044,5129,Female,35 to 44 years,Yes
Vigo, Indiana,B27001_045,713,Female,35 to 44 years,No
Vigo, Indiana,B27001_047,5512,Female,45 to 54 years,Yes
Vigo, Indiana,B27001_048,662,Female,45 to 54 years,No
Vigo, Indiana,B27001_050,6286,Female,55 to 64 years,Yes
Vigo, Indiana,B27001_051,450,Female,55 to 64 years,No
Vigo, Indiana,B27001_053,4959,Female,65 to 74 years,Yes
Vigo, Indiana,B27001_054,7,Female,65 to 74 years,No
Vigo, Indiana,B27001_056,4249,Female,75 years and over,Yes
Vigo, Indiana,B27001_057,9,Female,75 years and over,No
Wabash, Indiana,B27001_004,933,Male,Under 6 years,Yes
Wabash, Indiana,B27001_005,24,Male,Under 6 years,No
Wabash, Indiana,B27001_007,2442,Male,6 to 18 years,Yes
Wabash, Indiana,B27001_008,85,Male,6 to 18 years,No
Wabash, Indiana,B27001_010,1310,Male,19 to 25 years,Yes
Wabash, Indiana,B27001_011,195,Male,19 to 25 years,No
Wabash, Indiana,B27001_013,1201,Male,26 to 34 years,Yes
Wabash, Indiana,B27001_014,276,Male,26 to 34 years,No
Wabash, Indiana,B27001_016,1368,Male,35 to 44 years,Yes
Wabash, Indiana,B27001_017,299,Male,35 to 44 years,No
Wabash, Indiana,B27001_019,1820,Male,45 to 54 years,Yes
Wabash, Indiana,B27001_020,159,Male,45 to 54 years,No
Wabash, Indiana,B27001_022,1982,Male,55 to 64 years,Yes
Wabash, Indiana,B27001_023,240,Male,55 to 64 years,No
Wabash, Indiana,B27001_025,1558,Male,65 to 74 years,Yes
Wabash, Indiana,B27001_026,0,Male,65 to 74 years,No
Wabash, Indiana,B27001_028,1043,Male,75 years and over,Yes
Wabash, Indiana,B27001_029,0,Male,75 years and over,No
Wabash, Indiana,B27001_032,1014,Female,Under 6 years,Yes
Wabash, Indiana,B27001_033,19,Female,Under 6 years,No
Wabash, Indiana,B27001_035,2311,Female,6 to 18 years,Yes
Wabash, Indiana,B27001_036,187,Female,6 to 18 years,No
Wabash, Indiana,B27001_038,1202,Female,19 to 25 years,Yes
Wabash, Indiana,B27001_039,185,Female,19 to 25 years,No
Wabash, Indiana,B27001_041,1300,Female,26 to 34 years,Yes
Wabash, Indiana,B27001_042,204,Female,26 to 34 years,No
Wabash, Indiana,B27001_044,1612,Female,35 to 44 years,Yes
Wabash, Indiana,B27001_045,160,Female,35 to 44 years,No
Wabash, Indiana,B27001_047,1848,Female,45 to 54 years,Yes
Wabash, Indiana,B27001_048,144,Female,45 to 54 years,No
Wabash, Indiana,B27001_050,2014,Female,55 to 64 years,Yes
Wabash, Indiana,B27001_051,190,Female,55 to 64 years,No
Wabash, Indiana,B27001_053,1676,Female,65 to 74 years,Yes
Wabash, Indiana,B27001_054,0,Female,65 to 74 years,No
Wabash, Indiana,B27001_056,1631,Female,75 years and over,Yes
Wabash, Indiana,B27001_057,0,Female,75 years and over,No
Warren, Indiana,B27001_004,253,Male,Under 6 years,Yes
Warren, Indiana,B27001_005,12,Male,Under 6 years,No
Warren, Indiana,B27001_007,685,Male,6 to 18 years,Yes
Warren, Indiana,B27001_008,34,Male,6 to 18 years,No
Warren, Indiana,B27001_010,227,Male,19 to 25 years,Yes
Warren, Indiana,B27001_011,12,Male,19 to 25 years,No
Warren, Indiana,B27001_013,317,Male,26 to 34 years,Yes
Warren, Indiana,B27001_014,57,Male,26 to 34 years,No
Warren, Indiana,B27001_016,437,Male,35 to 44 years,Yes
Warren, Indiana,B27001_017,37,Male,35 to 44 years,No
Warren, Indiana,B27001_019,638,Male,45 to 54 years,Yes
Warren, Indiana,B27001_020,16,Male,45 to 54 years,No
Warren, Indiana,B27001_022,615,Male,55 to 64 years,Yes
Warren, Indiana,B27001_023,11,Male,55 to 64 years,No
Warren, Indiana,B27001_025,446,Male,65 to 74 years,Yes
Warren, Indiana,B27001_026,0,Male,65 to 74 years,No
Warren, Indiana,B27001_028,271,Male,75 years and over,Yes
Warren, Indiana,B27001_029,0,Male,75 years and over,No
Warren, Indiana,B27001_032,230,Female,Under 6 years,Yes
Warren, Indiana,B27001_033,14,Female,Under 6 years,No
Warren, Indiana,B27001_035,672,Female,6 to 18 years,Yes
Warren, Indiana,B27001_036,34,Female,6 to 18 years,No
Warren, Indiana,B27001_038,268,Female,19 to 25 years,Yes
Warren, Indiana,B27001_039,12,Female,19 to 25 years,No
Warren, Indiana,B27001_041,308,Female,26 to 34 years,Yes
Warren, Indiana,B27001_042,71,Female,26 to 34 years,No
Warren, Indiana,B27001_044,438,Female,35 to 44 years,Yes
Warren, Indiana,B27001_045,24,Female,35 to 44 years,No
Warren, Indiana,B27001_047,561,Female,45 to 54 years,Yes
Warren, Indiana,B27001_048,14,Female,45 to 54 years,No
Warren, Indiana,B27001_050,580,Female,55 to 64 years,Yes
Warren, Indiana,B27001_051,9,Female,55 to 64 years,No
Warren, Indiana,B27001_053,465,Female,65 to 74 years,Yes
Warren, Indiana,B27001_054,0,Female,65 to 74 years,No
Warren, Indiana,B27001_056,392,Female,75 years and over,Yes
Warren, Indiana,B27001_057,1,Female,75 years and over,No
Warrick, Indiana,B27001_004,2029,Male,Under 6 years,Yes
Warrick, Indiana,B27001_005,21,Male,Under 6 years,No
Warrick, Indiana,B27001_007,5631,Male,6 to 18 years,Yes
Warrick, Indiana,B27001_008,268,Male,6 to 18 years,No
Warrick, Indiana,B27001_010,1808,Male,19 to 25 years,Yes
Warrick, Indiana,B27001_011,280,Male,19 to 25 years,No
Warrick, Indiana,B27001_013,2633,Male,26 to 34 years,Yes
Warrick, Indiana,B27001_014,486,Male,26 to 34 years,No
Warrick, Indiana,B27001_016,3588,Male,35 to 44 years,Yes
Warrick, Indiana,B27001_017,331,Male,35 to 44 years,No
Warrick, Indiana,B27001_019,3952,Male,45 to 54 years,Yes
Warrick, Indiana,B27001_020,393,Male,45 to 54 years,No
Warrick, Indiana,B27001_022,3955,Male,55 to 64 years,Yes
Warrick, Indiana,B27001_023,201,Male,55 to 64 years,No
Warrick, Indiana,B27001_025,2906,Male,65 to 74 years,Yes
Warrick, Indiana,B27001_026,15,Male,65 to 74 years,No
Warrick, Indiana,B27001_028,1574,Male,75 years and over,Yes
Warrick, Indiana,B27001_029,0,Male,75 years and over,No
Warrick, Indiana,B27001_032,2141,Female,Under 6 years,Yes
Warrick, Indiana,B27001_033,41,Female,Under 6 years,No
Warrick, Indiana,B27001_035,5474,Female,6 to 18 years,Yes
Warrick, Indiana,B27001_036,179,Female,6 to 18 years,No
Warrick, Indiana,B27001_038,1872,Female,19 to 25 years,Yes
Warrick, Indiana,B27001_039,225,Female,19 to 25 years,No
Warrick, Indiana,B27001_041,2821,Female,26 to 34 years,Yes
Warrick, Indiana,B27001_042,272,Female,26 to 34 years,No
Warrick, Indiana,B27001_044,3873,Female,35 to 44 years,Yes
Warrick, Indiana,B27001_045,228,Female,35 to 44 years,No
Warrick, Indiana,B27001_047,4140,Female,45 to 54 years,Yes
Warrick, Indiana,B27001_048,183,Female,45 to 54 years,No
Warrick, Indiana,B27001_050,4222,Female,55 to 64 years,Yes
Warrick, Indiana,B27001_051,240,Female,55 to 64 years,No
Warrick, Indiana,B27001_053,3143,Female,65 to 74 years,Yes
Warrick, Indiana,B27001_054,0,Female,65 to 74 years,No
Warrick, Indiana,B27001_056,2092,Female,75 years and over,Yes
Warrick, Indiana,B27001_057,0,Female,75 years and over,No
Washington, Indiana,B27001_004,864,Male,Under 6 years,Yes
Washington, Indiana,B27001_005,70,Male,Under 6 years,No
Washington, Indiana,B27001_007,2286,Male,6 to 18 years,Yes
Washington, Indiana,B27001_008,226,Male,6 to 18 years,No
Washington, Indiana,B27001_010,958,Male,19 to 25 years,Yes
Washington, Indiana,B27001_011,120,Male,19 to 25 years,No
Washington, Indiana,B27001_013,1088,Male,26 to 34 years,Yes
Washington, Indiana,B27001_014,322,Male,26 to 34 years,No
Washington, Indiana,B27001_016,1413,Male,35 to 44 years,Yes
Washington, Indiana,B27001_017,335,Male,35 to 44 years,No
Washington, Indiana,B27001_019,1754,Male,45 to 54 years,Yes
Washington, Indiana,B27001_020,248,Male,45 to 54 years,No
Washington, Indiana,B27001_022,1894,Male,55 to 64 years,Yes
Washington, Indiana,B27001_023,143,Male,55 to 64 years,No
Washington, Indiana,B27001_025,1272,Male,65 to 74 years,Yes
Washington, Indiana,B27001_026,2,Male,65 to 74 years,No
Washington, Indiana,B27001_028,751,Male,75 years and over,Yes
Washington, Indiana,B27001_029,0,Male,75 years and over,No
Washington, Indiana,B27001_032,856,Female,Under 6 years,Yes
Washington, Indiana,B27001_033,106,Female,Under 6 years,No
Washington, Indiana,B27001_035,2163,Female,6 to 18 years,Yes
Washington, Indiana,B27001_036,244,Female,6 to 18 years,No
Washington, Indiana,B27001_038,896,Female,19 to 25 years,Yes
Washington, Indiana,B27001_039,160,Female,19 to 25 years,No
Washington, Indiana,B27001_041,1210,Female,26 to 34 years,Yes
Washington, Indiana,B27001_042,106,Female,26 to 34 years,No
Washington, Indiana,B27001_044,1524,Female,35 to 44 years,Yes
Washington, Indiana,B27001_045,143,Female,35 to 44 years,No
Washington, Indiana,B27001_047,1770,Female,45 to 54 years,Yes
Washington, Indiana,B27001_048,213,Female,45 to 54 years,No
Washington, Indiana,B27001_050,1843,Female,55 to 64 years,Yes
Washington, Indiana,B27001_051,172,Female,55 to 64 years,No
Washington, Indiana,B27001_053,1419,Female,65 to 74 years,Yes
Washington, Indiana,B27001_054,21,Female,65 to 74 years,No
Washington, Indiana,B27001_056,962,Female,75 years and over,Yes
Washington, Indiana,B27001_057,0,Female,75 years and over,No
Wayne, Indiana,B27001_004,2113,Male,Under 6 years,Yes
Wayne, Indiana,B27001_005,170,Male,Under 6 years,No
Wayne, Indiana,B27001_007,5119,Male,6 to 18 years,Yes
Wayne, Indiana,B27001_008,547,Male,6 to 18 years,No
Wayne, Indiana,B27001_010,2379,Male,19 to 25 years,Yes
Wayne, Indiana,B27001_011,674,Male,19 to 25 years,No
Wayne, Indiana,B27001_013,2285,Male,26 to 34 years,Yes
Wayne, Indiana,B27001_014,980,Male,26 to 34 years,No
Wayne, Indiana,B27001_016,3041,Male,35 to 44 years,Yes
Wayne, Indiana,B27001_017,745,Male,35 to 44 years,No
Wayne, Indiana,B27001_019,3614,Male,45 to 54 years,Yes
Wayne, Indiana,B27001_020,574,Male,45 to 54 years,No
Wayne, Indiana,B27001_022,3983,Male,55 to 64 years,Yes
Wayne, Indiana,B27001_023,482,Male,55 to 64 years,No
Wayne, Indiana,B27001_025,2987,Male,65 to 74 years,Yes
Wayne, Indiana,B27001_026,0,Male,65 to 74 years,No
Wayne, Indiana,B27001_028,1860,Male,75 years and over,Yes
Wayne, Indiana,B27001_029,0,Male,75 years and over,No
Wayne, Indiana,B27001_032,1986,Female,Under 6 years,Yes
Wayne, Indiana,B27001_033,259,Female,Under 6 years,No
Wayne, Indiana,B27001_035,4797,Female,6 to 18 years,Yes
Wayne, Indiana,B27001_036,501,Female,6 to 18 years,No
Wayne, Indiana,B27001_038,2432,Female,19 to 25 years,Yes
Wayne, Indiana,B27001_039,561,Female,19 to 25 years,No
Wayne, Indiana,B27001_041,2721,Female,26 to 34 years,Yes
Wayne, Indiana,B27001_042,642,Female,26 to 34 years,No
Wayne, Indiana,B27001_044,3162,Female,35 to 44 years,Yes
Wayne, Indiana,B27001_045,666,Female,35 to 44 years,No
Wayne, Indiana,B27001_047,3912,Female,45 to 54 years,Yes
Wayne, Indiana,B27001_048,606,Female,45 to 54 years,No
Wayne, Indiana,B27001_050,4245,Female,55 to 64 years,Yes
Wayne, Indiana,B27001_051,408,Female,55 to 64 years,No
Wayne, Indiana,B27001_053,3645,Female,65 to 74 years,Yes
Wayne, Indiana,B27001_054,0,Female,65 to 74 years,No
Wayne, Indiana,B27001_056,3223,Female,75 years and over,Yes
Wayne, Indiana,B27001_057,0,Female,75 years and over,No
Wells, Indiana,B27001_004,1083,Male,Under 6 years,Yes
Wells, Indiana,B27001_005,75,Male,Under 6 years,No
Wells, Indiana,B27001_007,2555,Male,6 to 18 years,Yes
Wells, Indiana,B27001_008,134,Male,6 to 18 years,No
Wells, Indiana,B27001_010,877,Male,19 to 25 years,Yes
Wells, Indiana,B27001_011,134,Male,19 to 25 years,No
Wells, Indiana,B27001_013,1314,Male,26 to 34 years,Yes
Wells, Indiana,B27001_014,111,Male,26 to 34 years,No
Wells, Indiana,B27001_016,1371,Male,35 to 44 years,Yes
Wells, Indiana,B27001_017,212,Male,35 to 44 years,No
Wells, Indiana,B27001_019,1563,Male,45 to 54 years,Yes
Wells, Indiana,B27001_020,140,Male,45 to 54 years,No
Wells, Indiana,B27001_022,1790,Male,55 to 64 years,Yes
Wells, Indiana,B27001_023,131,Male,55 to 64 years,No
Wells, Indiana,B27001_025,1257,Male,65 to 74 years,Yes
Wells, Indiana,B27001_026,0,Male,65 to 74 years,No
Wells, Indiana,B27001_028,762,Male,75 years and over,Yes
Wells, Indiana,B27001_029,0,Male,75 years and over,No
Wells, Indiana,B27001_032,915,Female,Under 6 years,Yes
Wells, Indiana,B27001_033,79,Female,Under 6 years,No
Wells, Indiana,B27001_035,2317,Female,6 to 18 years,Yes
Wells, Indiana,B27001_036,203,Female,6 to 18 years,No
Wells, Indiana,B27001_038,832,Female,19 to 25 years,Yes
Wells, Indiana,B27001_039,119,Female,19 to 25 years,No
Wells, Indiana,B27001_041,1396,Female,26 to 34 years,Yes
Wells, Indiana,B27001_042,59,Female,26 to 34 years,No
Wells, Indiana,B27001_044,1419,Female,35 to 44 years,Yes
Wells, Indiana,B27001_045,175,Female,35 to 44 years,No
Wells, Indiana,B27001_047,1621,Female,45 to 54 years,Yes
Wells, Indiana,B27001_048,141,Female,45 to 54 years,No
Wells, Indiana,B27001_050,1894,Female,55 to 64 years,Yes
Wells, Indiana,B27001_051,134,Female,55 to 64 years,No
Wells, Indiana,B27001_053,1433,Female,65 to 74 years,Yes
Wells, Indiana,B27001_054,14,Female,65 to 74 years,No
Wells, Indiana,B27001_056,1096,Female,75 years and over,Yes
Wells, Indiana,B27001_057,0,Female,75 years and over,No
White, Indiana,B27001_004,861,Male,Under 6 years,Yes
White, Indiana,B27001_005,53,Male,Under 6 years,No
White, Indiana,B27001_007,2001,Male,6 to 18 years,Yes
White, Indiana,B27001_008,190,Male,6 to 18 years,No
White, Indiana,B27001_010,697,Male,19 to 25 years,Yes
White, Indiana,B27001_011,233,Male,19 to 25 years,No
White, Indiana,B27001_013,805,Male,26 to 34 years,Yes
White, Indiana,B27001_014,232,Male,26 to 34 years,No
White, Indiana,B27001_016,1278,Male,35 to 44 years,Yes
White, Indiana,B27001_017,147,Male,35 to 44 years,No
White, Indiana,B27001_019,1248,Male,45 to 54 years,Yes
White, Indiana,B27001_020,306,Male,45 to 54 years,No
White, Indiana,B27001_022,1637,Male,55 to 64 years,Yes
White, Indiana,B27001_023,151,Male,55 to 64 years,No
White, Indiana,B27001_025,1298,Male,65 to 74 years,Yes
White, Indiana,B27001_026,0,Male,65 to 74 years,No
White, Indiana,B27001_028,827,Male,75 years and over,Yes
White, Indiana,B27001_029,0,Male,75 years and over,No
White, Indiana,B27001_032,892,Female,Under 6 years,Yes
White, Indiana,B27001_033,41,Female,Under 6 years,No
White, Indiana,B27001_035,1846,Female,6 to 18 years,Yes
White, Indiana,B27001_036,142,Female,6 to 18 years,No
White, Indiana,B27001_038,753,Female,19 to 25 years,Yes
White, Indiana,B27001_039,79,Female,19 to 25 years,No
White, Indiana,B27001_041,958,Female,26 to 34 years,Yes
White, Indiana,B27001_042,132,Female,26 to 34 years,No
White, Indiana,B27001_044,1093,Female,35 to 44 years,Yes
White, Indiana,B27001_045,244,Female,35 to 44 years,No
White, Indiana,B27001_047,1408,Female,45 to 54 years,Yes
White, Indiana,B27001_048,146,Female,45 to 54 years,No
White, Indiana,B27001_050,1687,Female,55 to 64 years,Yes
White, Indiana,B27001_051,132,Female,55 to 64 years,No
White, Indiana,B27001_053,1335,Female,65 to 74 years,Yes
White, Indiana,B27001_054,0,Female,65 to 74 years,No
White, Indiana,B27001_056,1062,Female,75 years and over,Yes
White, Indiana,B27001_057,0,Female,75 years and over,No
Whitley, Indiana,B27001_004,1122,Male,Under 6 years,Yes
Whitley, Indiana,B27001_005,46,Male,Under 6 years,No
Whitley, Indiana,B27001_007,2907,Male,6 to 18 years,Yes
Whitley, Indiana,B27001_008,149,Male,6 to 18 years,No
Whitley, Indiana,B27001_010,1016,Male,19 to 25 years,Yes
Whitley, Indiana,B27001_011,282,Male,19 to 25 years,No
Whitley, Indiana,B27001_013,1564,Male,26 to 34 years,Yes
Whitley, Indiana,B27001_014,231,Male,26 to 34 years,No
Whitley, Indiana,B27001_016,1810,Male,35 to 44 years,Yes
Whitley, Indiana,B27001_017,172,Male,35 to 44 years,No
Whitley, Indiana,B27001_019,1991,Male,45 to 54 years,Yes
Whitley, Indiana,B27001_020,221,Male,45 to 54 years,No
Whitley, Indiana,B27001_022,2409,Male,55 to 64 years,Yes
Whitley, Indiana,B27001_023,80,Male,55 to 64 years,No
Whitley, Indiana,B27001_025,1615,Male,65 to 74 years,Yes
Whitley, Indiana,B27001_026,0,Male,65 to 74 years,No
Whitley, Indiana,B27001_028,884,Male,75 years and over,Yes
Whitley, Indiana,B27001_029,0,Male,75 years and over,No
Whitley, Indiana,B27001_032,1209,Female,Under 6 years,Yes
Whitley, Indiana,B27001_033,38,Female,Under 6 years,No
Whitley, Indiana,B27001_035,2507,Female,6 to 18 years,Yes
Whitley, Indiana,B27001_036,151,Female,6 to 18 years,No
Whitley, Indiana,B27001_038,1092,Female,19 to 25 years,Yes
Whitley, Indiana,B27001_039,109,Female,19 to 25 years,No
Whitley, Indiana,B27001_041,1568,Female,26 to 34 years,Yes
Whitley, Indiana,B27001_042,140,Female,26 to 34 years,No
Whitley, Indiana,B27001_044,1888,Female,35 to 44 years,Yes
Whitley, Indiana,B27001_045,180,Female,35 to 44 years,No
Whitley, Indiana,B27001_047,2190,Female,45 to 54 years,Yes
Whitley, Indiana,B27001_048,89,Female,45 to 54 years,No
Whitley, Indiana,B27001_050,2358,Female,55 to 64 years,Yes
Whitley, Indiana,B27001_051,152,Female,55 to 64 years,No
Whitley, Indiana,B27001_053,1728,Female,65 to 74 years,Yes
