NAME,County,State,variable,estimate,Sex,Age,Public_HI
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_038,1678,Female,19 to 25 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_039,6135,Female,19 to 25 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_041,2354,Female,26 to 34 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_042,7342,Female,26 to 34 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_044,2480,Female,35 to 44 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_045,8237,Female,35 to 44 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_047,1742,Female,45 to 54 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_048,10604,Female,45 to 54 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_050,2051,Female,55 to 64 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_051,9290,Female,55 to 64 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_053,6524,Female,65 to 74 years,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_054,163,Female,65 to 74 years,No
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_056,5180,Female,75 years and over,Yes
"Kenosha County, Wisconsin",Kenosha, Wisconsin,B27003_057,62,Female,75 years and over,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_004,180,Male,Under 6 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_005,434,Male,Under 6 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_007,340,Male,6 to 18 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_008,1440,Male,6 to 18 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_010,62,Male,19 to 25 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_011,687,Male,19 to 25 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_013,124,Male,26 to 34 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_014,846,Male,26 to 34 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_016,85,Male,35 to 44 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_017,1177,Male,35 to 44 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_019,199,Male,45 to 54 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_020,1228,Male,45 to 54 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_022,316,Male,55 to 64 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_023,1296,Male,55 to 64 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_025,998,Male,65 to 74 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_026,74,Male,65 to 74 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_028,729,Male,75 years and over,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_029,3,Male,75 years and over,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_032,204,Female,Under 6 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_033,409,Female,Under 6 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_035,351,Female,6 to 18 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_036,1311,Female,6 to 18 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_038,47,Female,19 to 25 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_039,566,Female,19 to 25 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_041,130,Female,26 to 34 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_042,836,Female,26 to 34 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_044,145,Female,35 to 44 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_045,1004,Female,35 to 44 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_047,129,Female,45 to 54 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_048,1374,Female,45 to 54 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_050,184,Female,55 to 64 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_051,1292,Female,55 to 64 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_053,1024,Female,65 to 74 years,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_054,36,Female,65 to 74 years,No
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_056,973,Female,75 years and over,Yes
"Kewaunee County, Wisconsin",Kewaunee, Wisconsin,B27003_057,0,Female,75 years and over,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_004,1234,Male,Under 6 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_005,2392,Male,Under 6 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_007,1961,Male,6 to 18 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_008,7615,Male,6 to 18 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_010,607,Male,19 to 25 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_011,7919,Male,19 to 25 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_013,1034,Male,26 to 34 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_014,5642,Male,26 to 34 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_016,886,Male,35 to 44 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_017,5604,Male,35 to 44 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_019,1081,Male,45 to 54 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_020,5688,Male,45 to 54 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_022,1334,Male,55 to 64 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_023,5843,Male,55 to 64 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_025,4639,Male,65 to 74 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_026,118,Male,65 to 74 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_028,2950,Male,75 years and over,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_029,25,Male,75 years and over,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_032,1131,Female,Under 6 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_033,2603,Female,Under 6 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_035,1934,Female,6 to 18 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_036,7166,Female,6 to 18 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_038,862,Female,19 to 25 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_039,9058,Female,19 to 25 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_041,1023,Female,26 to 34 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_042,5304,Female,26 to 34 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_044,892,Female,35 to 44 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_045,5544,Female,35 to 44 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_047,991,Female,45 to 54 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_048,5929,Female,45 to 54 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_050,1330,Female,55 to 64 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_051,6469,Female,55 to 64 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_053,5004,Female,65 to 74 years,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_054,201,Female,65 to 74 years,No
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_056,4427,Female,75 years and over,Yes
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B27003_057,33,Female,75 years and over,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_004,250,Male,Under 6 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_005,432,Male,Under 6 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_007,448,Male,6 to 18 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_008,1069,Male,6 to 18 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_010,57,Male,19 to 25 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_011,571,Male,19 to 25 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_013,123,Male,26 to 34 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_014,783,Male,26 to 34 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_016,92,Male,35 to 44 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_017,786,Male,35 to 44 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_019,128,Male,45 to 54 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_020,954,Male,45 to 54 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_022,231,Male,55 to 64 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_023,1087,Male,55 to 64 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_025,763,Male,65 to 74 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_026,34,Male,65 to 74 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_028,610,Male,75 years and over,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_029,3,Male,75 years and over,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_032,186,Female,Under 6 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_033,426,Female,Under 6 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_035,460,Female,6 to 18 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_036,1066,Female,6 to 18 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_038,90,Female,19 to 25 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_039,459,Female,19 to 25 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_041,239,Female,26 to 34 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_042,602,Female,26 to 34 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_044,165,Female,35 to 44 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_045,720,Female,35 to 44 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_047,144,Female,45 to 54 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_048,931,Female,45 to 54 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_050,176,Female,55 to 64 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_051,1098,Female,55 to 64 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_053,703,Female,65 to 74 years,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_054,30,Female,65 to 74 years,No
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_056,733,Female,75 years and over,Yes
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B27003_057,3,Female,75 years and over,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_004,200,Male,Under 6 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_005,313,Male,Under 6 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_007,729,Male,6 to 18 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_008,829,Male,6 to 18 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_010,201,Male,19 to 25 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_011,468,Male,19 to 25 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_013,244,Male,26 to 34 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_014,613,Male,26 to 34 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_016,208,Male,35 to 44 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_017,774,Male,35 to 44 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_019,407,Male,45 to 54 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_020,943,Male,45 to 54 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_022,395,Male,55 to 64 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_023,1235,Male,55 to 64 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_025,1116,Male,65 to 74 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_026,36,Male,65 to 74 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_028,859,Male,75 years and over,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_029,4,Male,75 years and over,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_032,283,Female,Under 6 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_033,251,Female,Under 6 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_035,437,Female,6 to 18 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_036,898,Female,6 to 18 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_038,289,Female,19 to 25 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_039,267,Female,19 to 25 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_041,222,Female,26 to 34 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_042,559,Female,26 to 34 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_044,256,Female,35 to 44 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_045,721,Female,35 to 44 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_047,270,Female,45 to 54 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_048,1087,Female,45 to 54 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_050,319,Female,55 to 64 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_051,1255,Female,55 to 64 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_053,1181,Female,65 to 74 years,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_054,24,Female,65 to 74 years,No
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_056,1051,Female,75 years and over,Yes
"Langlade County, Wisconsin",Langlade, Wisconsin,B27003_057,8,Female,75 years and over,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_004,286,Male,Under 6 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_005,450,Male,Under 6 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_007,545,Male,6 to 18 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_008,1448,Male,6 to 18 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_010,75,Male,19 to 25 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_011,865,Male,19 to 25 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_013,211,Male,26 to 34 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_014,951,Male,26 to 34 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_016,274,Male,35 to 44 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_017,1326,Male,35 to 44 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_019,273,Male,45 to 54 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_020,1881,Male,45 to 54 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_022,505,Male,55 to 64 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_023,1941,Male,55 to 64 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_025,1521,Male,65 to 74 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_026,18,Male,65 to 74 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_028,1031,Male,75 years and over,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_029,0,Male,75 years and over,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_032,227,Female,Under 6 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_033,504,Female,Under 6 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_035,619,Female,6 to 18 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_036,1370,Female,6 to 18 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_038,131,Female,19 to 25 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_039,837,Female,19 to 25 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_041,310,Female,26 to 34 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_042,760,Female,26 to 34 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_044,257,Female,35 to 44 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_045,1317,Female,35 to 44 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_047,287,Female,45 to 54 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_048,1847,Female,45 to 54 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_050,377,Female,55 to 64 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_051,1909,Female,55 to 64 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_053,1519,Female,65 to 74 years,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_054,27,Female,65 to 74 years,No
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_056,1357,Female,75 years and over,Yes
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B27003_057,4,Female,75 years and over,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_004,925,Male,Under 6 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_005,1575,Male,Under 6 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_007,1656,Male,6 to 18 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_008,4673,Male,6 to 18 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_010,363,Male,19 to 25 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_011,2562,Male,19 to 25 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_013,526,Male,26 to 34 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_014,3501,Male,26 to 34 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_016,528,Male,35 to 44 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_017,4097,Male,35 to 44 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_019,630,Male,45 to 54 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_020,4986,Male,45 to 54 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_022,1087,Male,55 to 64 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_023,5412,Male,55 to 64 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_025,4013,Male,65 to 74 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_026,89,Male,65 to 74 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_028,2652,Male,75 years and over,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_029,3,Male,75 years and over,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_032,835,Female,Under 6 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_033,1610,Female,Under 6 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_035,1857,Female,6 to 18 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_036,4484,Female,6 to 18 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_038,420,Female,19 to 25 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_039,2292,Female,19 to 25 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_041,811,Female,26 to 34 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_042,2811,Female,26 to 34 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_044,825,Female,35 to 44 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_045,3625,Female,35 to 44 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_047,779,Female,45 to 54 years,Yes
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_048,4856,Female,45 to 54 years,No
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B27003_050,1055,Female,55 to 64 years,Yes
